ID,Saxon,German,Webpage,Date,Source,Origin,Year,Tags,length
76,"S‘is mal ä Schloss gewäsen mit hibbschen Dirmchen dran, Drin hauste schtolz ä Geenich, ä färchterlicher Mann. Geen greeßern Feez där gannte, als wie sei Volk zu quäln, Däm seine beesen Daden war‘n gar nich mähr zu zähln. Trotzdäm besaß das Egel ä wunderscheenes Weib, Zum Gissen un zum Gosen ä sießer Zeitvertreib. Doch wänn ämal ä andrer hinschielte bei die Frau, Da machde glei dr Geenich ä gräßlichen Radau. Mal an ä Junimorchen, da gam ä Sängerbaar, ä Onkel un sei Näffe, wie‘s damals ieblich war. Die ridden uff zwee Färden gägg in dn Schloßhof nein, Härnachen laatschten beede zum Schbeisesaale rein. Dr Alde, där griff Deene aus seiner Harfe raus, Druff grehlde laut dr Jingling, es bäbte ‘s ganse Haus. Dr Geenichin, där zarten, schbrang von där Brillerei schon bei dr zweeten Schtrofe äs Drommelfäll entzwei. Jäh fuhr dr Färscht vom Drohne un schrie: „jetzt haltet‘s Maul! Macht, dass‘r nausgommt beede, schwingt eich uff eiern Gaul!“ Un wie die zwee schon rannten, da schmiss‘r hinterhär Mit gollernd wilden Oochen ä frisch geschliffnen Schbäär. Da sank dr arme Jingling als Leiche uff‘s Barkett, sei Härze war getroffen durch Wäste un Jackett. Noch eemal rief‘r: „Onkel!“ Das war sei letztes Wort. Dr Alde zog dn Näffen am linken Beene fort. Dann schtällt‘r sich im Hofe uffs Waschhausdach un schbrach: „Was heite ward verbrochen, zieh‘ beese Folchen nach! Gee Bliemchen soll mähr wachsen, gee Abbel hier gedeih‘n!“ Un seine Harfe faggtr ins Rächenfass tief nein. „De schtolzen Mauern gnigge gabutt dr nächste Schtorm! De ganse Bude schtärze zusamm‘ mit Dach un Dorm! De Gutschen soll‘n zerschblittern, versinken jeder Gahn. Un in ä Drimmerhaufen zerfall‘ de Geechelbahn!“ Dr Onkel hat‘s geschbrochen un also is geschähn: Gee Grautschtrunk war in Zugunft im Barke mähr zu sähn. Bloß Disteln grochen schbärlich uff sandchen Boden hin. Ä Fischbassäng noch hielt sich – doch war gee Wasser drin. Dr Däbbichglobber ragte nur einsam noch ins Land, Un sonst war alles Wieste, wo schtolz ä Schloss mal schtand. De Gällerasseln flizten uff Drimmern hin un her… Das gommt drvon, wenn Färschten so schmeißen mit‘n Schbäär.",,https://www.sachsen-lese.de/streifzuege/mundartliches/des-saengersch-fluch/,2026-07-10,"Lene Voigt, Parodie zur Ballade ""Des Sängers Fluch"" von Ludwig Uhland",Leipzig,,poetry,2123
77,"""'s zwelfgahrige Goldtechterle kam verhilln aus dr Viermittogsschul häämm, nei de hechere tat se nämlich gieh, un's wollt kä Bissen rutschen, eechal trot rsch Wasser widder nei de Aang. Dr Vater hatt gerod gute Laune, 'r hatt e Glos Bier genehmigt un war lustig iwer e gutes Geschäft, wos r eigefannelt hatt, un iwer sei Leibassen. Drim soget'r itze: „Wos is dr när, Gretel? Sprach dich aus, nooch werd drsch leichter!“ Un do krieget se Korrasche un beichtet, deß se noochmittog zr Strof widder nei dr Schul mißt, weil se ewos vun Herkules nett gewißt hett. Do wur ower dr Vater giftig un schpreißlet luus: „Wos? Waang su en alten Karl, vun dan scha lang kä Knechel meh iwerig is, do sellst du armes Dingk an dan schenn Noochmittog noch brumme? Wart', do gieh ich glei emol miet nei, ich war a glei miet brumme!“",,https://www.sachsen-lese.de/streifzuege/mundartliches/des-sei-halt-asichten/,2026-07-10,Gotthold Heinrich Roth,Greiz,,poetry,812
78,"Wenn ich a racht schiens Liedel hör, wie freit sich do mei Harz. Is hot wos wunnerbarsch an sich,, verträbt ne grüsssten Schmarz. Ich hob’s halt füür mei Labn su garn, sing frei aus voller Brust un fühl mich hubn in menn Gebörg wie der Vugel in der Luft. Inu, dös is nu su mei Labn, ka’s dä wos Schinners gabn? Dös gieht en orndlich ins Gemüt, wenn’s aa net geds verstieht. Emol wos schiens mit azesah, bin ich geschwind derbei. Un wenn’s a Buch mit Mannle is, ich reck de Nos garn nei. Ob’s draußen oder hinne is, maan ich, wenn’s näär racht schie! Am liebsten sah ich lustige Leit, do zeiht’s mich orndlich hie. Inu, dös is nu su mei Labn, ka’s dä wos Schinners gabn? Dös gieht en orndlich ins Gemüt, wenn’s aa net geds verstieht. A Pfannel Eigeschnietene, Beefietzen, Quark, Gemüs’, Beer, Götzen, Fratzen, Zwiebelassen, Wurscht, Sauerkraut un Kließ, a Tippel Kaffee, Hefenkließ, ’s Getösch loß ich aa net stieh, ich aß, wos ofn Tisch hiekimmt, weil ich kaa Zschätscher bie. Inu, dös is nu su mei Labn, ka’s dä wos Schinners gabn? Dös gieht en orndlich ins Gemüt, wenn’s aa net geds verstieht.",,https://www.sachsen-lese.de/streifzuege/mundartliches/does-is-nu-su-mei-labn/,2026-07-10,Albert Schädlich,Erzgebirge,1934,poetry,1095
79,"Heier ne Summer is de Michels Gette emol nei of Dresden gfahrn, üm ere Schwester ze besuhng, die wos dorte verheiert is. Se sei nu aa emol naus ne Zooelogischen Garten gemacht un hamm siech dorte dös Tierzeig ahgeseh. Wie se nu vur erer Wies‘ standen, wu e Lama hie- un hergespaziert is, is de Gette stieh gebliem, weil se ah de Geschicht vun Robinson gedacht hot. ´s werd nu mannicher noch net wissen, aß de Viecher die Ahgewahnet hamm, vun Zeit ze Zeit auszespucken un de  Spucke weit wegzeschleidern. Un gerood in den Aangblick, wu de Schwester zugange un Gette stiehgebliem is, speit dös Lama aus un dere gerood nei‘s Gesicht. Aß die nu ganzegar derschrocken war un siech de Lafitt miet ne Taschentüchel wie olber ohrgeriem hot, kah mr siech denken. Ganz argerliech heett se noochert ze erer Schwester gesoogt un siech derbei de Backen immer noch ohgewischt: „Dös will e Lama sei, die Sau?“",,https://www.sachsen-lese.de/streifzuege/mundartliches/does-will-e-lama-sei/,2026-07-10,Das lustige Neideitel-Buch,Plauen,1940,poetry,894
80,"Dr alte Keitel-Farschter of‘n Wilzsch-Wiesenhaus, daar war meitog ne Waldgiehern damisch hinterhaar. Neilich hot ne ober doch aaner gammerlich geargert. Wie do mei Keitel nei‘n Wald kimmt, trifft‘r ne alten Hennikkel mit ner grußen Schrutsaag draußen un frögt ne: „Na, Hennikkel, wos machst de dä do?“ Daar war ober net faag un soget geleich: „ Iech such Schwamme, Harr Farschter.“ „Un do nimmst du die gruße Schrutsaag miet?“ frögt dr Keitelwetter. Mei Hennikkel losset sich ober net irr machen un soget kurz: „Wissen se, Harr Farschter, dos macht mer, wie mer will!“",,https://www.sachsen-lese.de/streifzuege/mundartliches/dos-macht-mer-wie-mer-will/,2026-07-10,,,1905,poetry,568
81,"Guckt nur mol in a Stub wu nei, wu ofn Fansterbrat a Myrtenstöckel stieht un fei sich dächt in Harrlichkat, do frat mr sich harzinniglich über su en winzigen Baam, der sinnreich is un sicherlich viel zöhlt in unnern Labn. A Myrtenstöckel, gut gepflegt. Dös s gewiß wos schiens. Mr hot ne ganzen Winter durch im Stübele wos grüns. Es gibt ka Braut, die net ins Haar a Myrtenstöckel drückt, un aa kenn Bräut‘gam‘s ganze Gahr, dan net a Myrtenzweig schmückt. Uralter Brauch! Su muß as sei, Grü is der Hoffning gleich! Su hoffnungsvoll zieht‘s Brautpaar ei nei in sei Himmelreich. Un sieht's nort gar su weiß un grü in seiner Blütenpracht, so denkt mr, wie dr liebe Gott aa dös su schie gemacht. Ja! ´s Myrtenstöckel trägt, wenn's blüht, zwee Farbn, su wunnerschie. Aa du, mei liebes Sachsenland, trag ewig weiß un grü! A Myrtenstöckel, gut gepflegt. Dös s gewiß wos schiens. Mr hot ne ganzen Winter durch im Stübele wos grüns.",,https://www.sachsen-lese.de/streifzuege/mundartliches/dos-myrtenstoeckel/,2026-07-10,Albert Schädlich,,1934,poetry,923
82,"Ä Abbel hing am Weihnachtsboom Un dachte in sein Griebse: De goldne Nuß am Zweich da ohm, das wär mei Fall. Ich liebse. De gleene Nuß war ihrerseits Däm Abbel ooch gewoochen. Un so hat jederdorch sein Reiz Dn andern angezoochen. Se dreimten beede vor sich hin Un winschten bloß das eene: Ämal im gleichen Maachen drin Zu schtärm. Ach wär das scheene!",,https://www.sachsen-lese.de/streifzuege/mundartliches/dr-abbel-un-de-nuss/,2026-07-10,Lene Voigt,Leipzig,,poetry,350
83,"In Maßen dut dr Algohol dn allermeerschten Leiten wohl. Doch wer sei Seifchen iwerdreibt, nich ohne beese Folchen bleibt. Ganz winzche Schwibbse sin erdräächlich. Besoffenheit blamiert unsäächlich. Was mancher da schon angerichtet, hat de Garriäre glatt vernichtet. Hamm ringsum alle ooch‘ nen Affen, wärd geener uff sein Nachbar gaffen. Doch sin ganz Nichterne noch drunter, dann rutscht mr in dr Achtung nunter. Drum will dr Mensch ä Fläschchen gibben, dann mußrsch heeme solo nibben. Da merktrsch nachhär bloß alleene, wenn bletzlich wacklich wärn de Beene.",,https://www.sachsen-lese.de/streifzuege/mundartliches/dr-algohol/,2026-07-10,Lene Voigt,Leipzig,,poetry,560
84,"Es war mal ä Geenich in Dule, Där saß so bedriebt uffn Schtuhle Un schtierte ganz dees‘ch vor sich hin. Sei Härze, das bubberte bange, Mr fiehlte: där macht‘s nich mähr lange. (Wie das ähmd im Alder dud sin.) So hockt‘r nu uff dr Därasse, mit Gaffee schtand vor‘n änne Dasse, Die liebt‘r mähr wie all sei Gäld. Dänn‘s war ä Geschänk von sein Ännchen, Die soff so bro Dag zwanzich Gännchen, Drum mußt‘ se schon frieh aus dr Wäld. Dr Geenich schrach: „Wenn ich ooch schtärbe, Die Dasse gricht geener als Ärbe!“ Druff schmiß‘r se nunder ins Määr. Dann lähnt‘r sich hin an de Bristung, Un weil gar so schwär seine Ristung, Da gollert‘r brombt hinterhär.",,https://www.sachsen-lese.de/streifzuege/mundartliches/dr-geenich-in-dule/,2026-07-10,Lene Voigt,Leipzig,,poetry,649
85,"Dr Dokter Schanz war e altes Orgenal, sue e richtiger grueber Vuegtlänner, hot seine Patienten allezamm geduzt, hot se oft emol gehärig ahgeschnauzt, siech ober aah fer se aufgeopfert. ’r is überoll belibbt gewesen, wall ’r sei Sach verstanden heet. Emol kimmt ne Derektor Hopper sei Fraa ze ne in de Sprechstunn. “Nimm dr enn Stuhl“, sogt’r freindlich, “un setz dich!” “Herr Doktor“, fährt die do auf, “ich bin die Frau Direktor Hopper!” Do dreht siech dr alte Schanz langsam im, lacht se ah un sogt: “Nimm dr zwaa Stühl und setz dich!”",,https://www.sachsen-lese.de/streifzuege/mundartliches/dr-gruebe-dokter/,2026-07-10,De Neideitel,,,poetry,537
86,"Drübn in dr Muhme wuhnet vür Gahrn e Lumpenhannler. Daar hot ganz klaa angefange. Er verstand sei Fach, bracht‘s mit dr Zeit of e zweispännigs Hündgeschirr un hot noocherts sei Geschäft in Grußen betriebn. Aah in Schneebarg hatt‘r mitunner ze tun. Do fahret‘r übersch Brünnlaßgut dra dr Oberschlem vorbei. Vun Brünnlaßgut giet‘s racht schie bergei, un do hot sich dr Lumpenma allemol aufgesetzt of sei Waagele. Dos is ober doch polizeilich verbuten. Geder Stroßenwärter ka enn do azeign, wenn mr derwischt werd. Emol hatt‘r sich aah wiedr draufgericht of sei Waagele, un de Hünd loffen, wos is Zeig hielt. Wu dr Wald alle is, macht de Stroß enn gaahlinge Bugn. Un wie er esu dan Bugn rümbreschet, stand, wie aus dr Aard gewachsen, of aamol mitten of dr Stroß e Schandarm. „Halten Sie auf!“ brüllet daar un machet de Baa un de Arm braat. „Halten Sie auf!“ Daar Lumpenma war ober gottsgammerlich in Schwung un böket ner: „Heit hob ich kaa Zeit! Heit kaa ich niemand mietnamme!“",,https://www.sachsen-lese.de/streifzuege/mundartliches/dr-lumpenma/,2026-07-10,Albert Schädlich,,,poetry,975
87,"Sette Männer wie unser alter Harr Pfarrner waar'n gar net meh gebur'n, dos war ene Seel' vun enn Ma'. Wenn wu ä Wärmel off dr Stroß'  'rimloff, do hot 'r sch'ch gebückt, hot 's aufgehuum un sachte in 's Gros gesetzt oder off enn Strauch geta', doss's net zerlahtscht oder überfahrn wür'. Su gut wie 'r mit 'n Wärmeln war, war 'r aah mit'n Leiten un mit 'n Kinnern. Un wenn 'r ämol in dr Schul' kam, doss 'r saah' wollt', epp de Kinner wieder fleißig gelarnt hoom, do hot 'r sche net epper a'geblökt, doss se sammgefahrn sei, hot aah kähne biesen Aang' rausgedreht, als epp'r sche zernmärscheln wollt' - näää . . . wenn 'r kam, do hot'r mit 'n Kinnern racht freindlich un racht zutu'lich geredt - un dos war fr dr ganzen Schul' fei epper käh' Schoden. Bein allerklennsten Maadeln un Gunge war 'r ober an garnsten.  Do hot 'r mit dann mannichmol Lusten gemacht, als wär 'r salberscht noch ä sitts Gungele miet. Ober net blus vun liem Gott hot 'r mit 'n klenn Gungeln un Maadeln geredt, näää  - vun allen Mögling. 'r wusst' aah vun dann annern Zeig äwos. Ämol hot 'r mit ne vun Pfaarn geredt, un do hoom se alle su schie' geantwurt' off äjede Frog', als wie wenn äjedes ä Professer gewaasen wär', oder gar ä Pfaarknacht - ganz wie mr'sch nimmt. Drim saht' 'r zu ne: “Jtze will iech Eich aah ämol eens an de Wandtafel mol'n, ober ä racht's wild's.” Un nu fing 'r mit ne Uhr'n  a', links  uhm bei dr Wandtafel, un machet ne Kopp fartig. 's Maul sperret dos Pfaar ganz weit auf. Wie 'r fröget, fr wos dos wär', saht' Ener: dos wär' zun Lachen. Drnooch machet 'r ne Hals 'na', Do zeiget 'r off enn Klenn, wos 'r fr Haar machen söllt'; daar saht': se söllten 'naufzu hänge, dos wär' ä Ponny. Noocherscht kame de Brust un de Vorderbee' dra', mit  dann musst' 's tüchtig ansschmeißen, un dann dr Bauch un de Hinterbee'.  Un wie 'r su weit war, war'sch 'n su gange  wie dann Ma', daar in Draasden dos goldne Pfaar gemacht  hot' -  je wätter, doss'r hinner kumme war, je grässer un dicker war 'sch wur'n. Un nu bracht' 'r ne Schwanz net meh' hie'.  “Nää, suwos,” saht' 'r, ,,mr känne doch dos Pfaar net  uhne Schwanz 'rimlaafen lossen, dos giht doch net a'. Was soll iech dä do ober machen?” Jtze hatt' 'r 'n aber wos zun Roten anfgaam! Doch  ehr 'r sich imdrehe un ne Kinnern äwink verschmitzt ins Gesicht nei' guken kunnt, wie 'r  wollt', schrier ne Schmidt-Schuster sei' Klaaner hinten vir: “Do kast de enn Drack machen!”",,https://www.sachsen-lese.de/streifzuege/mundartliches/dr-pfarrner-in-dr-schul/,2026-07-10,Erich Müller,Annaberg,1904,poetry,2412
88,"Aenne ganze Menge Färschten Saß ämal in Worms beisam. Labte sich an Bier un Wärschten, Wie‘s Monarchen gerne hamm. Blätzlich rief dr Härr von Sachsen: „Nähmts nich ibel, doch mei Land - Silveradern dun‘s dorchwachsen - Is als reichstes rings begannt.“ „Silver hats schon, freilich, freilich“, Schbrach dr Rheinische Gurfärscht druff, „Doch die Wein, där schmeckt abscheilich. Meiner – ja , das is ä Suff!“ „Zankt eich nich“, schrie dr Baier, „Rauft eich liewer, ich mach mit! Ibrichens, so hibsch wie eier Land is meins uff Schritt un Tritt.“ Schließlich sachte aus sein Winkel Wärdenbärchs Färscht Aewerhard: „Eiern ganzen Reichdumsdinkel Iberdrumf‘ ch uff meine Ard. Wollt ihr mal ‘ne Reise machen, Seidr immer bange drum, Daß eich unterwächs Abachen Iberfalln un leechen um.“ Unsereener awer friedlich Schtrolcht dorch‘s Land hibsch greiz un gwär. Jeder nimmt en uff gemiedlich, Denn mr is ähmd bobulär. „Dunnerliddchen“, schrie dr Sachse, „Das därft ‘ch freilich nich risgiern, Denn da täte Reiwer Max Mich womeechlich massagriern.“ „Ich  därf‘s ooch nich“, rief dr Baier, Un de andern schimmten ein: „So ä Glick is ungeheier, Aewerhard hats greeßte Schwein!“",,https://www.sachsen-lese.de/streifzuege/mundartliches/dr-reichste-faerscht/,2026-07-10,Lene Voigt,Leipzig,,poetry,1163
89,"Nee so ä Feez! Nee so ne Freide! Mir hamm ä Schneemann uffgeschtellt da draußen in dr Dräsdner Heide, Ä ulkchern gibt‘s nich uff dr Welt. De Nase, änne halwe Riewe, Hat Winklersch Baule eingesetzt, Un Bäzolds Ottcher bracht‘ voll Liewe Noch änne Brille an zuletzt. Nee hamm mir da gefeixt im Busche! De ganze Glasse brilltes raus: „Där Schneemann sieht ja um de Gusche Genau wie unser Lährer aus!!",,https://www.sachsen-lese.de/streifzuege/mundartliches/dr-schneemann/,2026-07-10,Lene Voigt,Leipzig,,poetry,397
90,"Dr Summer is alle, de Kirmes vorbei, dr Wind weht ganz eisig, dr Winter kimmt rei. Of Falder un Walder, do liegt schu dr Schnee, schlier-weiß sieht‘s in Tol un aah drubn of dr Höh. Dos schimmert un flimmert, dos glitzert un blinkt, wenn drübn hintern Wald de Sunn niedersinkt, vun Schießberg drübn rüber dr Mond freindlich lacht. Saaht naus, dos is e Pracht! Ganz dick zieht dr Naabel durch‘n Wald, übern Staa, mr kaa wirklich kaum mit‘n Stacken durchhaa. De Baam sei beraimelt, o saaht se när a, kaa Christbaamel wirklich net schenner sei ka. Dos schimmert un flimmert, dos glitzert un blinkt, dr Wind durch geds Kalckel* ins Fansterle dringt. Wenn is Feier in Ufen racht prasselt un kracht, is in dr Stub e Pracht! Nu kimmt aah ganz sachte Weihnachten miet ra. Dr Fried schnitzt e Krippel, dr Ward, daar streicht a. Mit Bleiglanz un Goldschaam werd alls reperiert, de Puppenstub werd wieder frisch tapeziert. Dos schimmert un flimmert, dos glitzert un blinkt, dr Leimtopp läft über, dos qualmt un dos stinkt. E Kerzel zünd fix a, doß‘ wieder vermacht, is dä dos net e Pracht!",,https://www.sachsen-lese.de/streifzuege/mundartliches/dr-summer-is-alle/,2026-07-10,Otto Peuschel,,,poetry,1077
91,"Dr Rauhreif glitzert, verweht sei de Wäller, gefrurn dr Bach und dr Steg. Wie Silber fünkeln und schimmern de Feller, e Licht scheint ven Haus übern Weg. Drin Uefen prasselt und knisterfs Reisig. Do kumme de Hutzenleit. E Blosballig knietscht, drin dr Steig singt dr Zeisig - Dr Winter hoot aah sei Freid. De Kinner fahrn Schiieten und Schnieschuh duebn Hübel, mer drischt drin dr Schefs Getraa aus. Zen Heilign Ummst laaft e Drehtorm drin Stübel, dr Törk qualmt, und's Strueh raschelt daun Haus. De Raacherkarzle duften, dr Engel schwebbt nieder übern Kinnel‚ des drin dr Kripp leit, und's liebe Bornkinnel kimmt alle Goahr wieder - Dr Winter hoot aah sei Freid.",,https://www.sachsen-lese.de/streifzuege/mundartliches/dr-winter-hot-aah-sei-freid/,2026-07-10,Willy Rudert - Fichten und Fünkele,Falkenstein,1932,poetry,663
92,"Heite bin ich mal alleene Un dr Meester iwer Land. Ei härrjehses, das wärd scheene: Jetz dud zauwern meine Hand! Nu gomm här, du alder Bäsen, Riehr‘ dich flink un socke los! Ich bin ooch ä heeres Wäsen, Nich etwa dr Meester bloß. Gugge doch, schon dudr flitzen Wie ä Wiesel hin un här! Freilich, der gann ooch mal schwitzen, Ich habb‘s grade reichlich schwär. Da, schon bringtr Uffwaschwasser! So is bibbsch, mei braves Dier. Wänn dr Meester wißte, daßr Hat‘ ne Gonggurränz in mir! Na, nu is genug, mei Liewer, Häre jetz mal wieder uff! Sonst leeft noch de Wanne iwer. Hierbleim sollste, horch doch druff! Ne, da saust das dumme Luder Nochmal mit‘n Ämmer* los! Hehnischooch noch feixen dudr Um sei Holzmaul riesengroß. Himmel, ich hab‘s Wort vergässen, Wie dän Gärl mr bänd‘chen muß! Un schon säbbelt wie besässen Där uuf‘s  neie hin zum Fluß. Ach du griene Neine , `s  Wasser Schteht ä Meder hoch im Haus! Immer feichter wärds un nasser. (‘s Bäste is, ich zieh mich aus.) Hach, jetz weeß ich‘s, was ich mache: Mit‘n Beile hack‘ ich zu, Gommtr wieder, der Abache, So verschaff‘ch mr meine Ruh‘. Goddverbibbch, jetz habb‘ch geschpalten Glicklich dän Verflixten, doch Dafier habb‘ch nu zwee erhalten Un die matschen immer noch! Meester, Meester, gomm doch wieder! Ach mei liewer guder Härr! Die zwee glabbs‘chen Bäsenbrieder Iwerschwämm‘ ja schon  `s Bardärr‘. Niemals will ich wieder sind‘chen, Gomm, mei Schäff, un schprich  das Wort! Ach, ich fiehl‘s: er wärd mir gind‘chen Un zum ärschten muß ich fort.",,https://www.sachsen-lese.de/streifzuege/mundartliches/dr-zauwerlaehrling/,2026-07-10,Lene Voigt,Leipzig,,poetry,1504
